CO2 emissions from fossil-fuels since 1751 (metric tons),1751,1755,1760,1765,1770,1775,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Comoros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000,22000,33000,44000,55000,66000,80666.66667,99000,117333.33333,135666.66666,153999.99999,183333.33332,212666.66665,241999.99998,271333.33331,300666.66664,333666.66664,373999.99997,414333.3333,443666.66663,465666.66663,513333.3333,560999.99997,608666.66664,656333.33331,703999.99998,758999.99998,810333.33331,868999.99998,931333.33331,993666.66664,1070666.66664,1147666.66664,1224666.66664,1301666.66664,1378666.66664,1459333.33331,1525333.33331,1591333.33331,1664666.66664,1745333.33331,1829666.66664,1917666.66664,2009333.33331,2108333.33331,2211000.00001,2321000.00001,2442000.00001,2563000.00001,2687666.66671,2812333.33341,,
"Congo, Dem. Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3666.666667,11000,91666.66667,252999.99997,469333.33327,641666.66657,879999.99987,1110999.99987,1393333.33317,1697666.66647,2086333.33317,2335666.66647,2386999.9998,2390666.666467,2408999.999797,2441999.999797,2482333.333127,2584999.999827,2705999.999827,2793999.999827,2870999.999827,2973666.666527,3116666.666527,3336666.666527,3508999.999827,3681333.333127,3992999.999827,4319333.333127,4693333.333127,5169999.999827,6651333.332827,8400333.332827,10486666.665827,12778333.332827,15597999.999827,18989666.666827,22168666.666827,25501666.666827,28431333.333827,31133666.666827,33454666.666827,35812333.333827,37986666.666827,40281999.999827,42258333.332827,44729666.665827,47134999.998827,49426666.665827,52796333.332827,56448333.332827,59161666.665827,62124333.332827,65145666.665827,68339333.332827,71708999.999827,74946666.666827,78360333.333827,81847333.333827,85385666.666827,89140333.333827,92642000.000827,96418666.667827,99491333.334827,103517333.334827,107481000.001827,111122000.001827,114499000.001827,118352666.668827,122371333.335827,126764000.002827,130834000.002827,134588666.669827,138207666.669827,141617666.669827,144096333.336827,147062666.669827,150311333.336827,153237333.336827,155771000.003827,158018666.670827,159665000.003827,161230666.670827,162774333.337827,164472000.004827,166408000.004827,168652000.004827,171035333.337827,173609333.337827,176403333.337827,179098333.337827,,
"Congo, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187000,410666.6667,678333.3334,916666.6667,1151333.3334,1419000.0001,1664666.6668,1972666.6668,2295333.3335,2746333.3335,3248666.6668,3820666.6668,4506333.3335,5170000.0002,6391000.0002,8015333.3332,9115333.3332,10351000.0002,10831333.3335,11154000.0002,11502333.3335,11909333.3335,12382333.3335,13728000.0005,14872000.0005,16012333.3335,17292000.0005,18359000.0005,19682666.6675,21182333.3345,22689333.3345,23877333.3345,25142333.3345,26715333.3345,28259000.0015,30407666.6685,31973333.3355,33689333.3355,36032333.3355,36809666.6688,37631000.0021,38679666.6691,39541333.3358,40249000.0025,41334333.3355,42515000.0025,44128333.3355,45587666.6685,47197333.3355,48869333.3355,50812666.6685,,
Cook Is,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000,22000,33000,44000,55000,66000,80666.66667,95333.33334,124666.66667,154000,179666.66667,209000,275000,326333.33333,377666.66666,399666.66666,421666.66666,443666.66666,465666.66666,487666.66666,509666.66666,531666.66666,553666.66666,575666.66666,597666.66666,619666.66666,641666.66666,663666.66666,685666.66666,707666.66666,736999.99999,766333.33332,799333.33332,828666.66665,861666.66665,916666.66665,978999.99998,1044999.99998,1110999.99998,1180666.66665,1250333.33332,,
Costa Rica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286000,597666.6667,986333.3334,1419000.0001,1826000.0001,2174333.3334,2658333.3334,3120333.3334,3567666.6667,3952666.6667,4444000,4935333.3333,5485333.3333,6086666.6666,6761333.3333,7608333.3333,8602000,9478333.3333,10516000.0003,11663666.6673,12914000.0003,14443000.0003,16206666.6673,18252666.6673,20159333.3343,22198000.0013,24284333.3343,26898666.6673,29821000.0003,32615000.0003,35079000.0003,37330333.3333,39416666.6663,41521333.3333,43523333.3333,45789333.3333,48396333.3333,51153666.6663,54094333.3333,57068000.0003,60023333.3333,63360000.0003,67151333.3333,71104000.0003,76373000.0003,81238666.6673,85987000.0003,90973666.6673,96290333.3343,101812333.3343,107286666.6673,113047000.0003,119372000.0003,125997666.6673,132927666.6673,140015333.3343,147700666.6673,156273333.3343,164919333.3343,173235333.3343,,
Cote d'Ivoire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498666.6667,1045000,1507000,2060666.6667,2647333.3334,3270666.6667,4033333.3334,5206666.6664,6500999.9994,7989666.6664,9753333.3334,11839666.6664,14281666.6664,16987666.6664,20001666.6664,23209999.9994,26770333.3324,30759666.6654,34723333.3324,38778666.6654,43596666.6654,49019666.6654,55241999.9984,59707999.9984,65816666.6654,70656666.6654,76061333.3324,83387333.3324,89352999.9994,97034666.6664,106193999.9994,114715333.3324,120512333.3324,126147999.9994,130771666.6664,136663999.9994,141914666.6664,149046333.3334,157424666.6664,165597666.6664,172509333.3334,178775666.6664,185566333.3334,193292000.0004,200577666.6674,206037333.3344,213700666.6674,221525333.3344,228664333.3344,235048000.0014,242062333.3344,248658666.6674,,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16441333.33,32868000,49742000,67353000,85869666.67,105163666.67,125579666.67,146069000,165711333.33,186424333.33,208299666.66,231839666.66,254884666.66,277988333.33,301161666.66,325559666.66,348930999.99,370465333.32,,
Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77000,161333.33333,245666.66666,333666.66666,443666.66666,612333.33336,803000.00006,986333.33336,1169666.66666,6779666.66666,13254999.99966,19543333.33266,25739999.99966,31694666.66666,38477999.99966,44326333.33266,58204666.66266,76215333.33266,91894000.00266,105592666.67266,117773333.34266,131941333.34266,144980000.01266,159272666.68266,173880666.68266,189064333.35266,204812666.68266,220847000.01266,238106000.01266,256776666.68266,276382333.35266,297179666.68266,319575666.68266,342485000.01266,369548666.68266,396770000.01266,426169333.34266,456855666.67266,488565000.00266,519962666.67266,552709666.67266,587260666.67266,618101000.00266,650701333.33266,683276000.00266,716840666.67266,750790333.34266,786423000.01266,822158333.34266,855495666.67266,885126000.00266,916461333.33266,945805666.66266,978002666.66266,1003658333.33266,1030615666.66266,1055218999.99266,1079660999.99266,1104935333.32266,1130972333.32266,1156422666.65266,1182510999.98266,1207994333.31266,1232997333.31266,1259037999.98266,1286438999.98266,1313165333.31266,1342956999.98266,1374570999.98266,,
Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267666.6667,550000,865333.3333,1232000,1675666.6667,2126666.6667,2801333.3334,3619000.0001,4385333.3334,5217666.6667,6105000,6970333.3333,7876000,8862333.3333,9863333.3333,11014666.6663,12257666.6663,13621666.6663,15245999.9993,16917999.9993,18622999.9993,20507666.6663,22912999.9993,25413666.6663,27338666.6663,29318666.6663,31782666.6663,34451999.9993,37260666.6663,40263666.6663,43471999.9993,46518999.9993,49620999.9993,52719333.3323,55901999.9993,59003999.9993,62549666.6663,66670999.9993,70799666.6663,75140999.9993,79793999.9993,84534999.9993,89811333.3323,95476333.3323,101287999.9993,107004333.3323,112940666.6653,119049333.3323,125689666.6653,132443666.6653,139292999.9983,146138666.6653,153160333.3323,160907999.9993,168241333.3323,175743333.3323,183531333.3323,191726333.3323,200280666.6653,208479333.3323,,
Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139021666.7,270820000,396652666.7,521693333.4,649513333.4,778715666.7,901549000,1014020333.3,1138657666.6,1263052999.9,1383235333.2,1505602999.9,1628300666.6,1749025666.6,1871800333.3,1995733666.6,2112674666.6,2220786333.3,2332775730.1,2447351803.2
Czechoslovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267666.6667,1147666.6667,2643666.6667,4755666.6667,7483666.6667,10827666.6667,14787666.6667,19359999.9997,24548333.3327,30352666.6657,36772999.9987,43809333.3317,51457999.9987,59722666.6657,68603333.3327,78099999.9997,94515666.6697,111763666.6697,129843999.9997,149273666.6697,169858333.3397,191598000.0097,213829000.0097,237574333.3397,262100666.6697,287851666.6697,314922666.6697,343357666.6697,373834999.9997,406101666.6697,440608666.6697,476384333.3397,512702666.6697,549827666.6697,587883999.9997,627381333.3297,667850333.3297,710680666.6597,754467999.9897,799391999.9897,843989666.6597,890589333.3297,937812333.3297,985922666.6597,1034502333.3297,1084511999.9997,1136736333.3297,1191622666.6597,1247520999.9897,1303078333.3197,1358056333.3197,1413730999.9897,1472969666.6597,1534936333.3297,1591424999.9997,1647788999.9997,1707779333.3297,1764190999.9997,1812286666.6697,1857723999.9997,1902787333.3297,1946226333.3297,1985048999.9997,2026243999.9997,2076799999.9997,2124367666.6697,2172624666.6697,2224467666.6697,2279093666.6697,2340121666.6697,2394490999.9997,2445600666.6697,2490271666.6697,2531118333.3397,2571946666.6697,2614036333.3397,2659734000.0097,2714998000.0097,2776616333.3397,2844314000.0097,2920613666.6797,2997412000.0097,3080242000.0097,3171692333.3397,3258885666.6697,3305158999.9997,3362751333.3297,3429088666.6597,3500940666.6597,3576961666.6597,3653455666.6597,3734925333.3297,3822034333.3297,3912318666.6597,4008759333.3297,4108874000.0297,4216292666.7297,4328489000.0297,4451080333.3297,4573789000.0297,4704663333.3297,4846717333.3297,4998158000.0297,5157416000.0297,5323149333.3297,5484640333.3297,5645214666.6297,5805436999.9297,5973062333.2297,6151009333.2297,6355011666.5297,6569023999.8297,6785027333.1297,7001954666.4297,7221433999.7297,7451113999.7297,7689773666.4297,7935616333.1297,8183743333.1297,8425449999.8297,8670038666.5297,8912016666.5297,9151666333.2297,9391697333.2297,9639857333.2297,9884673333.2297,10131219999.9297,10375837999.9297,10616572999.9297,10849409999.9297,11067147666.6297,11267948999.9297,,,,,,,,,,,,,,,,,,,,
Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135666.6667,293333.3334,502333.3334,729666.6667,902000,1213666.6667,1485000,1826000,2137666.6667,2471333.3334,2830666.6667,3289000,3743666.6667,4392666.6667,5056333.3334,5547666.6667,6174666.6667,6717333.3334,7502000.0001,8180333.3334,8939333.3334,9592000.0001,10615000.0001,11557333.3334,12485000.0001,13585000.0001,14545666.6668,15707999.9998,16914333.3328,18072999.9998,19246333.3328,20518666.6658,22003666.6658,23576666.6658,25142333.3328,26616333.3328,28310333.3328,30198666.6658,32226333.3328,34393333.3328,36879333.3328,39365333.3328,41957666.6658,44461999.9988,47021333.3318,49903333.3318,52986999.9988,55945999.9988,59154333.3318,62344333.3318,65482999.9988,68999333.3318,72662333.3318,77087999.9988,81828999.9988,86756999.9988,92146999.9988,97426999.9988,102926999.9988,108573666.6658,114454999.9988,120801999.9988,126976666.6658,133682999.9988,139696333.3318,147124999.9988,155363999.9988,162994333.3318,171130666.6648,180759333.3318,190673999.9988,200826999.9988,211654666.6688,222273333.3388,229911000.0058,238648666.6728,247298333.3398,255016666.6728,262262000.0058,272591000.0058,283921000.0058,297194333.3358,308880000.0058,320503333.3358,335027000.0058,348883333.3358,365368666.6658,380805333.3358,396843333.3358,412045333.3358,427163000.0058,443674000.0058,460694666.6758,478467000.0058,496881000.0058,514085000.0058,533016000.0058,548320666.6758,565917000.0058,582615000.0058,603408666.6758,623850333.3458,638363000.0158,657935666.6858,682854333.3558,703468333.3558,724086000.0258,746093333.3558,768034666.6858,790955000.0158,814128333.3458,839729000.0158,866818333.3458,893214666.6758,918137000.0058,944951333.3358,971010333.3358,1000787333.3358,1032518666.6658,1069441999.9958,1110145666.6658,1153331666.6658,1197665333.3358,1247788666.6658,1296859666.6658,1350180333.3358,1409576666.6658,1471671666.6658,1528728666.6658,1588322999.9958,1647513999.9958,1702532333.3258,1758166666.6558,1818138666.6558,1879613999.9858,1940392666.6558,2003041333.3258,2063251666.6558,2114808666.6558,2168268666.6558,2218226999.9858,2268819666.6558,2328582666.6558,2387146666.6558,2445248666.6558,2500101999.9858,2548879666.6558,2598621666.6558,2659829333.3258,2714143666.6558,2771295999.9858,2832342333.3158,2887477999.9858,2956073999.9858,3013123666.6558,3069186999.9858,3120113333.3158,3167369333.3158,3216399999.9858,3265661666.6558,3321391333.3258,3371983999.9958,3419078666.6658,3473671666.6658,3523538333.3358,3570383666.6658,3616077666.6658,3662209676.1658,3704002746.3458
Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000,36666.66667,62333.33334,91666.66667,124666.66667,161333.33334,190666.66667,234666.66667,282333.33334,319000.00001,359333.33334,403333.33334,451000.00001,517000.00001,601333.33334,722333.33334,861666.66664,949666.66664,1070666.66664,1154999.99997,1294333.33327,1455666.66657,1646333.33327,1825999.99997,2020333.33327,2218333.33327,2416333.33327,2614333.33327,2815999.99997,3178999.99997,3527333.33327,3827999.99997,4176333.33327,4524666.66657,4880333.33327,5254333.33327,5639333.33327,6035333.33327,6401999.99997,6808999.99997,7208666.66667,7608333.33337,8022666.66667,8451666.66667,8880666.66667,9309666.66667,9745999.99997,10185999.99997,10596666.66667,11040333.33337,11443666.66667,11828666.66667,12228333.33337,12635333.33337,13093666.66667,13566666.66667,14054333.33337,14542000.00007,15066333.33337,15598000.00007,,
Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3666.666667,11000,14666.666667,18333.333334,22000.000001,25666.666668,29333.333335,36666.666668,47666.666668,58666.666668,69666.666668,80666.666668,95333.333338,110000.000008,124666.666678,139333.333348,161333.333348,183333.333348,201666.666678,227333.333348,253000.000018,278666.666688,304333.333358,333666.666688,363000.000018,392333.333348,418000.000018,443666.666688,476666.666688,513333.333358,550000.000028,590333.333358,630666.666688,674666.666688,722333.333358,770000.000028,817666.666698,872666.666698,931333.333368,990000.000038,1048666.666708,1107333.333378,1169666.666708,1239333.333378,1320000.000048,1393333.333378,1474000.000048,1551000.000048,1631666.666718,1734333.333418,1848000.000118,1950666.666818,2064333.333518,2174333.333518,2288000.000218,2398000.000218,2548333.333518,2676666.666818,2805000.000118,,
Dominican Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7333.333333,29333.333333,55000.000003,403333.333303,762666.666603,1356666.666603,1976333.333303,2603333.333303,3520000.000003,4506333.333303,5540333.333303,6607333.333303,7722000.000303,8763333.333303,9793666.666303,11036666.666303,12286999.999303,14035999.999303,15583333.332303,17255333.332303,18824666.665303,21174999.998303,23829666.665303,26938999.998303,30462666.665303,35137666.665303,41103333.332303,47519999.999303,53859666.666303,60191999.999303,65805666.666303,71254333.333303,78063333.333303,84520333.333303,90687666.666303,97027333.333303,104940000.000303,112383333.333303,119676333.333303,127856666.666303,137609999.999303,147443999.999303,157809666.669303,167379666.669303,177514333.339303,188719666.669303,200658333.339303,213334000.009303,229438000.009303,246983000.009303,265221000.009303,283902666.679303,302771333.349303,322886666.679303,343119333.349303,364617000.019303,386503333.349303,405287666.679303,424900666.679303,445903333.349303,467404666.679303,488502666.679303,508834333.349303,,
East Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3666.666667,95472666.666667,187626999.996667,288137666.696667,405412333.396667,569041000.096667,748271333.396667,937819666.696667,1147769333.39667,1368605333.39667,1606601333.39667,1850676666.69667,2102745333.39667,2359430333.39667,2618473000.09667,2889216000.09667,3173943666.79667,3472194000.09667,3779090333.39667,4095428333.39667,4405903333.39667,4718127333.39667,5021775000.09667,5329478000.09667,5651114333.39667,5931002000.09667,6215916666.79667,6498400333.49667,6784987000.19667,7072024666.89667,7360785666.89667,7656828666.89667,7960725666.89667,8267596333.59667,8579794666.89667,8896074000.19667,9213314000.19667,9531514666.89667,9847783000.19667,10173867000.1967,10515736000.1967,10860941666.8967,11205791666.8967,11543282666.8967,11877224333.5967,12187156666.8967,,,,,,,,,,,,,,,,,,,,,
Ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25666.66667,51333.33334,77000.00001,102666.66668,128333.33335,154000.00002,190666.66669,234666.66669,304333.33336,396000.00003,630666.66673,1103666.66673,1705000.00003,2383333.33333,3149666.66663,3860999.99993,4586999.99993,5320333.33323,6104999.99993,6981333.33323,7956666.66653,8986999.99953,10057666.66653,11146666.66653,11876333.33323,12928666.66623,13984666.66623,15311999.99923,16540333.33223,17643999.99923,18802666.66623,20089666.66623,21391333.33323,22131999.99993,22835999.99993,23730666.66663,24551999.99993,25516333.33323,26715333.33323,28013333.33323,29146333.33323,30470000.00023,31764333.33323,33528000.00023,35174333.33323,36740000.00023,38536666.66723,40681666.66723,42958666.66723,45378666.66723,47971000.00023,51087666.66723,54681000.00023,58963666.66723,63187666.66723,67782000.00023,73043666.66723,79134000.00023,86496666.66723,94607333.33423,102091000.00123,112515333.33123,124681333.33123,138123333.33123,154814000.00123,174100666.67123,193655000.00123,214910666.67123,234340333.34123,249615666.67123,264729666.67123,281999666.67123,302265333.34123,319099000.01123,335584333.34123,357885000.01123,382070333.34123,395706666.67123,418517000.00123,442405333.33123,460680000.00123,482907333.33123,504177666.66123,525117999.99123,548562666.66123,573250333.33123,599771333.33123,628426333.33123,657723000.00123,687562333.33123,718457666.66123,748124666.66123,778224333.33123,812218767.49123,846965320.13123
Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000,95333.33333,135666.66666,443666.66666,535333.33333,715000.00003,1136666.66673,2002000.00003,2691333.33333,3146000.00003,3707000.00003,4238666.66673,4708000.00003,5206666.66673,5760333.33343,6292000.00013,6860333.33343,7729333.33343,8653333.33343,9676333.33343,10684666.66643,11637999.99973,12510666.66643,13335666.66643,14083666.66643,14813333.33313,15502666.66643,16382666.66643,18611999.99943,21644333.33243,25600666.66543,29439666.66543,33546333.33243,37909666.66543,42269333.33243,46496999.99943,50915333.33243,57071666.66543,64540666.66543,74785333.33543,85356333.33543,96261000.00543,107052000.00543,118730333.33543,129385666.66543,139340666.66543,151271999.99543,164970666.66543,177693999.99543,193746666.66543,210833333.33543,229427000.00543,250979666.67543,276499666.67543,304139000.00543,330700333.33543,350375666.66543,373277666.66543,392971333.33543,414656000.00543,437701000.00543,463210000.00543,487003000.00543,513124333.33543,544221333.33543,578713666.66543,616575666.66543,655885999.99543,698829999.99543,744065666.66543,795039666.66543,851557666.66543,908643999.99543,972476999.99543,1036408999.99543,1110966999.99543,1185770666.66543,1260295666.66543,1332470333.33543,1408407000.00543,1487115666.67543,1568372666.67543,1661520666.67543,1746825666.67543,1842540333.34543,1944561666.64543,2052753999.94543,2174985999.94543,2300367666.64543,2441680999.94543,2567121333.24543,2694303333.24543,2853168999.94543,3013735999.94543,3188360999.94543,3375848666.64543,3575051333.34543,3785353000.04543,4001470000.04543,4228186586.74543,4455038204.84543
El Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267666.6667,590333.3334,979000.0001,1397000.0001,1866333.3334,2328333.3334,2856333.3334,3454000.0001,4051666.6668,4656666.6668,5276333.3335,5859333.3335,6508333.3335,7634000.0005,8866000.0005,9907333.3335,11212666.6665,12371333.3335,13632666.6665,14824333.3335,16254333.3335,17765000.0005,19444333.3335,21413333.3335,23386000.0005,25494333.3335,27705333.3335,29993333.3335,32384000.0005,34774666.6675,36908666.6675,38742000.0005,40509333.3335,42412333.3335,44018333.3335,46005666.6665,47996666.6665,50445999.9995,52917333.3325,55505999.9995,58123999.9995,61354333.3325,64782666.6655,68672999.9985,73102333.3315,78382333.3315,83277333.3315,89037666.6645,94849333.3315,100547333.3315,106289333.3315,112236666.6645,118275666.6645,124827999.9975,131193333.3305,137646666.6635,144492333.3305,151418666.6635,157937999.9965,164237333.3295,,
Equatorial Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000,22000,33000,44000,73333.33333,110000,146666.66667,179666.66667,227333.33334,275000.00001,297000.00001,319000.00001,341000.00001,366666.66668,392333.33335,421666.66668,447333.33335,473000.00002,502333.33335,546333.33335,583000.00002,649000.00002,737000.00002,766333.33335,817666.66668,880000.00001,942333.33334,1004666.66667,1074333.33334,1136666.66667,1195333.33334,1265000.00001,1338333.33334,1400666.66667,1481333.33334,1547333.33334,1628000.00001,1727000.00001,1833333.33331,1950666.66661,2071666.66661,2273333.33331,2489666.66661,2592333.33331,2628999.99998,2760999.99998,2878333.33328,3171666.66658,3340333.33328,3813333.33328,4267999.99998,7362666.66698,12341999.99998,18358999.99998,23576666.66698,28288333.33398,33040333.33398,37836333.33398,42650666.66698,47464999.99998,,
